"Title","Year","Source title","DOI","Link","Abstract","Author Keywords"
"How are websites used during development and what are the implications for the coding process?","2023","Journal of Systems and Software","10.1016/j.jss.2023.111803","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85167426305&doi=10.1016%2fj.jss.2023.111803&partnerID=40&md5=2aed0f21a253808684af5238168714ed","Websites are frequently used to support the development process. This paper investigates how websites are used when writing code and programmers’ perceptions of the potential impact of this on their behaviour and the quality of the resulting software. We interviewed 18 programmers (13 students enrolled in undergraduate computer science courses, and 5 experienced professionals), and analysed the data thematically. The findings were used to develop a survey, which was distributed to 276 programmers (251 students, 25 experienced professionals). The results indicate that use of websites, especially Stack Overflow, is viewed as an essential part of programming by both students completing coursework and professionals developing code in industry. We also found that developers have experience of encountering a diverse set of problematic code snippets online, that copying code from websites without checking its quality or understanding how it worked is common, and that using online resources in this way had a potentially counter-productive effect on learning. Based on these findings, we make a number of recommendations, including better consideration of online code reuse in taught programmes, co-development and code-reuse practices in professional settings, and software licensing training for professional developers. Editor's note: Open Science material was validated by the Journal of Systems and Software Open Science Board. © 2023 The Author(s)","Computer science education; Human memory; Online code snippets; Problematic code; Professional practice; Stack Overflow"
"Optimal dynamic partial order reduction with context-sensitive independence and observers","2023","Journal of Systems and Software","10.1016/j.jss.2023.111730","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85159175956&doi=10.1016%2fj.jss.2023.111730&partnerID=40&md5=eb7fe3cbe8767d526e5cfe93b556f5d0","Dynamic Partial Order Reduction (DPOR) algorithms are used in stateless model checking of concurrent programs to avoid the exploration of equivalent execution sequences. In order to detect equivalence, DPOR relies on the notion of independence between execution steps. As this notion must be approximated, it can lose precision and thus treat execution steps as interfering when they are not. Our work is inspired by recent progress in the area that has introduced more accurate ways to exploit conditional notions of independence: Context-Sensitive DPOR considers two steps p and t independent in the current state if the states obtained by executing p⋅t and t⋅p are the same; Optimal DPOR with Observers makes their dependency conditional to the existence of future events that observe their operations. This article introduces a new algorithm, Optimal Context-Sensitive DPOR with Observers, that combines these two notions of conditional independence, and goes beyond them by exploiting their synergies. The implementation of our algorithm has been undertaken within the Nidhugg model checking tool. Our experimental evaluation, using benchmarks from the previous works, shows that our algorithm is able to effectively combine the benefits of both context-sensitive and observers-based independence and that it can produce exponential reductions over both of them. © 2023 The Author(s)","Concurrent programs; Partial order reduction; Software verification; Stateless model checking"
"Human factors in developing automated vehicles: A requirements engineering perspective","2023","Journal of Systems and Software","10.1016/j.jss.2023.111810","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85166738978&doi=10.1016%2fj.jss.2023.111810&partnerID=40&md5=a7e6d5d79bc57f87ebe0adaee8fd4182","Automated Vehicle (AV) technology has evolved significantly both in complexity and impact and is expected to ultimately change urban transportation. Due to this evolution, the development of AVs challenges the current state of automotive engineering practice, as automotive companies increasingly include agile ways of working in their plan-driven systems engineering—or even transition completely to scaled-agile approaches. However, it is unclear how knowledge about human factors (HF) and technological knowledge related to the development of AVs can be brought together in a way that effectively supports today's rapid release cycles and agile development approaches. Based on semi-structured interviews with ten experts from industry and two experts from academia, this qualitative, exploratory case study investigates the relationship between HF and AV development. The study reveals relevant properties of agile system development and HF, as well as the implications of these properties for integrating agile work, HF, and requirements engineering. According to the findings, which were evaluated in a workshop with experts from academia and industry, a culture that values HF knowledge in engineering is key. These results promise to improve the integration of HF knowledge into agile development as well as to facilitate HF research impact and time to market. © 2023 The Author(s)","Agile; Automated vehicles; Human factors; Requirements engineering"
"Variable-strength combinatorial testing of exported activities based on misexposure prediction","2023","Journal of Systems and Software","10.1016/j.jss.2023.111773","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85162867818&doi=10.1016%2fj.jss.2023.111773&partnerID=40&md5=4686197b417a2852b9a99220bfceb5f5","Exported Activity (EA), a kind of activities in Android apps that can be launched by external components, is one of the most important inter-component communication (ICC) mechanisms. In combinatorial testing of EAs, although exhaustive testing of all possible combinations of input elements is ideal, it is often not feasible due to the combinatorial explosion of test cases. This paper presents ExaDroid, a novel variable-strength combinatorial testing framework for generating test suites for exported activities. ExaDroid is based on two observations: many activities are unintentionally exposed, and the complexity of input interactions in activities can be very limited. ExaDroid uses misexposure prediction and complexity analysis to decide the (default) testing strength of an EA. It also leverages input interactions to focus testing resources on important combinations by setting stronger (variable) test strengths on certain attributes. Our experiments have confirmed that ExaDroid is capable of trigger many unique crashes using a dozen or so test cases. The tool successfully found 100 unique crashes across 135 EAs in 30 apps, at an average cost of 14.2 test cases per EA. © 2023 Elsevier Inc.","Android application; Combinatorial testing; Exported activity; Robustness evaluation; Static analysis"
"An empirical study of software architecture resilience evaluation methods","2023","Journal of Systems and Software","10.1016/j.jss.2023.111726","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85158845284&doi=10.1016%2fj.jss.2023.111726&partnerID=40&md5=2967ab57145406641c747116224befe4","Resilience is one of the most essential quality properties of software systems, the resilience of software architectures plays an important role in the security of a software system. However, even though there are some methods have been proposed for evaluating the resilience of software architecture in the past few years, most of them are validated only by case studies with some specific application scenarios. We do not find a work which has provided a wide empirical verification and comparison of these different methods. To fill this gap, we explore and compare five typical software architecture resilience evaluation methods by experiments in this paper, and try to find which methods are better in which aspects. We have obtained the following findings: first, the five methods studied in this paper are effective and consistent in the trend of resilience change; secondly, the change of architecture resilience is actually related to the specific attributes and component relationships in the architecture; finally, systems designed in an object-oriented style are generally more resilient than most other design styles studied. © 2023 Elsevier Inc.","Empirical study; Evaluation methods; Software architecture resilience; “4+1” view model"
"A MILP model on coordinated coverage path planning system for UAV-ship hybrid team scheduling software","2023","Journal of Systems and Software","10.1016/j.jss.2023.111854","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85172212966&doi=10.1016%2fj.jss.2023.111854&partnerID=40&md5=31df4d825c775a8c9030a3e6f7f0df13","Shipborne unmanned aerial vehicles (UAVs) are safer and more flexible for maritime missions, but frequent recharging is needed during long-term patrols. A coordinated system for path planning between ships and electric UAVs is necessary for efficient large-area coverage. A two-stage approach is proposed to minimize the makespan overall UAVs’ flight and the move distance overall ships combinationally. First, the target space is triangularized corresponding to the UAV camera field of view for generating air waypoints. Second, a MILP model is designed to connect suitable air waypoints for UAVs and marine waypoints for ship(s) to form the optimal path for them coordinating the requirements of the area coverage and the UAV recharging. The simulation experiments show the proposed model works for the scenario of either the static or the dynamic motherships in a unified way. In the static mode, the vessels are not migrated and the number of vessels and ship calling points required is the same. In the dynamic model, the ship can be repositioned to recover and recharge the drone, and the task can be accomplished simply by repositioning the ship between waypoints. Dynamic models have better interaction patterns than static models. © 2023 The Author(s)","Coverage path planning system; Mixed integer linear programming; Scheduling software; Shipborne electric UAV; UAV-ship hybrid team"
"Application of metamorphic testing on UAV path planning software","2023","Journal of Systems and Software","10.1016/j.jss.2023.111769","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85162921675&doi=10.1016%2fj.jss.2023.111769&partnerID=40&md5=6a18306ee6910f6e45bb3901df570d98","Both the performance and reliability evaluation processes of the unmanned aerial vehicle path planning software rely on the determination of the correctness of the execution results of unmanned aerial vehicle path planning software. However, this task is hindered due to the testing oracle problem. In this paper, a framework is designed to overcome the oracle problem and verify the correctness of path planning software based on the grid searching algorithms. In this framework, a metamorphic testing-based method is proposed, and three operations-based metamorphic relations are proposed and proved towards the target software. While analysis of the software is conducted, the version with manually injected faults as well as the officially released version are both dealt with. It is shown that in the experimental results the injected faults can be effectively revealed by using the methods proposed in this paper. Besides, through the evaluation of different types of metamorphic relations, we find that the composed metamorphic relations have stronger fault detection capability compared to the individual ones. © 2023 Elsevier Inc.","Metamorphic testing; Oracle problem; Path planning; Software test"
"Vulnerable smart contract function locating based on Multi-Relational Nested Graph Convolutional Network","2023","Journal of Systems and Software","10.1016/j.jss.2023.111775","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85162267698&doi=10.1016%2fj.jss.2023.111775&partnerID=40&md5=8ea6223403b3ddd776aac19b9b55d132","The immutable and trustable characteristics of blockchain enable smart contracts to be applied in various fields. Unfortunately, smart contracts are subject to various vulnerabilities, which are frequently exploited by attackers, causing financial damage to users. Therefore, it is extremely important to perform effective vulnerability detection and locating to ensure the security of smart contracts. Deep learning has shown great advantages in smart contract vulnerability detection due to its powerful end-to-end feature learning. The previous deep learning based approaches to smart contract vulnerability detection focus on identifying whether there are vulnerabilities in a smart contract. However, this kind of detection cannot achieve fine-grained vulnerability detection, i.e., locating which function in the smart contract is vulnerable. In this paper, we study the problem of vulnerable smart contract function locating. We construct a novel Multi-Relational Nested contract Graph (MRNG) to better characterize the rich syntactic and semantic information in the smart contract code, including the relationships between data and instructions. An MRNG represents a smart contract, where each node represents a function in the smart contract and each edge describes the calling relationship between the functions. In addition, we create a Multi-Relational Function Graph (MRFG) for each function, which characterizes the corresponding function code. That is, each function is characterized as an MRFG, which corresponds to a node in the MRNG. Each MRFG uses different types of edges to represent the different control and data relationships between nodes within a function. We also propose a Multi-Relational Nested Graph Convolutional Network (MRN-GCN) to process the MRNG. MRN-GCN first extracts and aggregates features from each MRFG, using the edge-enhanced graph convolution network and self-attention mechanism. The extracted feature vector is then assigned to the corresponding node in the MRNG to obtain a new Featured Contract Graph (FCG) for the smart contract. Graph convolution is used to further extract features from the FCG. Finally, a feed forward network with a Sigmoid function is used to locate the vulnerable functions. Experimental results on the real-world smart contract datasets show that model MRN-GCN can effectively improve the accuracy, precision, recall and F1-score performance of vulnerable smart contract function locating. © 2023 Elsevier Inc.","Graph neural network; Self-attention mechanism; Smart contract; Vulnerable function locating"
"Adaptive robustness evaluation for complex system prognostics and health management software platform","2023","Journal of Systems and Software","10.1016/j.jss.2023.111768","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85162162958&doi=10.1016%2fj.jss.2023.111768&partnerID=40&md5=5c6ea2bae0a6870b1e05b3e4f01245bc","With the quantity and complexity of various complex systems have increased, their safety and reliability face many challenges. The prognostics and health management (PHM) software platform for complex systems is one of the important tools to ensure the reliability and safety of them. On the other hand, due to the uncertainty of sensing data, the robustness of PHM software platforms needs to be evaluated to ensure their performance. However, it is highly subjective and time-consuming for the existing robustness assessment methods which rely on expert experience. To solve these problems, a novel adaptive robustness evaluation method with Genetic Algorithm (GA) and Random Forest Algorithm (RFA) for the complex system PHM software platform is proposed. Firstly, the basic robustness indicators are extracted based on the classical metrics of PHM software platforms. Secondly, more sensitive indicators to the robustness of PHM software platforms are selected by GA from basic robustness indicators. Then, the classification is conducted by the selected indicators through RFA. Finally, the robustness of PHM software platforms is evaluated by the classification accuracy. Experiments with simulation data show that the proposed method has better performance, which is suitable for the robustness evaluation on the PHM software platform of complex systems. © 2023","Complex system; Machine learning; PHM software platform; Robustness evaluation"
"Psychometric instruments in software engineering research on personality: Status quo after fifty years","2023","Journal of Systems and Software","10.1016/j.jss.2023.111740","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85160018803&doi=10.1016%2fj.jss.2023.111740&partnerID=40&md5=6c3bf1af66e928a08285dcb409569af9","Context: Although software development is a human activity, Software Engineering (SE) research has focused mostly on processes and tools, making human factors underrepresented. This kind of research may be improved using knowledge from human-focused disciplines. An example of missed opportunities is how SE employs psychometric instruments. Objective: Provide an overview of psychometric instruments in SE research regarding personality and provide recommendations for adopting them. Method: We conducted a systematic mapping to build an overview of instruments used within SE for assessing personality and reviewed their use from a multidisciplinary perspective of SE and social science. Results: We contribute with a secondary study covering fifty years of research (1970 to 2020). One of the most adopted instruments (MBTI) faces criticism within social sciences, and we identified discrepancies between its application and existing recommendations. We emphasize that several instruments refer to the Five-Factor Model, which despite its relevance in social sciences, has no specific advice for its application within SE. We discuss general advice for its proper application. Conclusion: The findings show that the adoption of psychometric instruments regarding personality in SE needs to be improved, ideally with the support of social science researchers. We believe that the review presented in this study can help to understand limitations and to evolve in this direction. © 2023 Elsevier Inc.","Behavioral software engineering; Mapping study; Personality"
