"Title","Year","Source title","DOI","Link","Abstract","Author Keywords"
"Coming into relations: How communication reveals and persuades relational decisions","2024","Social Networks","10.1016/j.socnet.2024.05.003","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85196045439&doi=10.1016%2Fj.socnet.2024.05.003&partnerID=40&md5=9e4098e1532c45f37574cef7c19eb341","Coming into relations involves exiting a state of indecision and deciding whether to relate or not. Little research has focused on these initial moments, the communications involved, and the making of a relational decision. We study this process using 947 speed dating encounters, their minute-by-minute communications, and the reported timing of relational decisions. We show that certain forms of communication reveal an actor's relational state of being undecided, desiring a relation, or not desiring a relation (revealing signals). For example, indecision corresponds with indirect and ambiguous communication (negative facework); desiring a relation entails positive, excited, and entraining communication (positive facework); and not desiring a relation involves routine talk. We also show that certain forms of communication persuade persons to transition relational states, moving beyond their indecision and coming to a relational decision (persuasive signals). Interestingly, only some revealing signals are persuasive and bring about corresponding relational decisions in others. These tend to be clear signals that cannot be attributed to the situation or politeness. Last, some signals persuade relational decisions without corresponding to a relational state. These performative signals are select forms of ambiguous communication that place the speaker in an advantaged position within social exchange. © 2024 Elsevier B.V., All rights reserved.","Communication; Computational Linguistics; Dyadic Data Analysis; Impression Management; Local Action; Relational Decision Making; Relations; Social Network Dynamics; Social Network Theory"
"Choosing isolation in the face of stigma: Relational work in tie severance among Korean unwed mothers","2024","Social Networks","10.1016/j.socnet.2024.06.001","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85196043579&doi=10.1016%2Fj.socnet.2024.06.001&partnerID=40&md5=21decfcdfa98232afc72b25dc83f8d92","Though network scholars long have observed that people experience high rates of network turnover, theorization on how ties dissolve has lagged behind, with natural tie decay dominating as the primary explanation. Many deviants face stigma and become social pariahs from communities of origin, yet current network theories struggle to explain how such processes of network dissolution occur. Using interviews conducted with Korean unwed mothers, a highly stigmatized and hard-to-reach population, this study shows that shared culture in networks—norms, expectations, and meanings—plays a key role in how people navigate stigma in their networks. I demonstrate that tie severance requires work: relational work that matches network-specific culture. I propose a typology of tie severance processes along two dimensions, actor and motive, and identify associated relational work for each type. This study shows that macro-level cultural values are adapted to each network and (re)interpreted before relational work can be engaged to manage social relations. © 2024 Elsevier B.V., All rights reserved.","Family; Korea; Relational Work; Single Mothers; Social Networks; Stigma; Tie Severance"
"Occupational selection and the reliability of position generator measures of social capital","2024","Social Networks","10.1016/j.socnet.2024.05.001","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85195797734&doi=10.1016%2Fj.socnet.2024.05.001&partnerID=40&md5=7bd71a099ae1081c9ac4d6d408d80de9","This article investigates how variation in the social positions (occupations) presented by a position generator (PG) instrument affects the reliability of egocentric network measures based on PG data. We modify the split-half design employed in Verhaeghe et al.’s (2013) study of university students for use with already-existing PG data on a national adult population. After replicating that study, we examine how reliability varies with the relational criterion (e.g., friendship) that links an individual to an occupation and with the number of occupations in a PG. We find that most PG measures are only modestly reliable (i.e., are relatively sensitive to occupational selection), but our absolute assessment of their reliability (given instrument length) is somewhat more optimistic than that of the prior study. Extensity (the number of positions with which a subject has contact) is the most reliable measure, composition measures based on social class groupings are next, and those that involve socioeconomic standing or prestige scores are least reliable. Deeming someone to be connected to an occupation using an acquaintance criterion yields more reliable measures than requiring a stronger level of connectivity. PG measures based on longer (i.e., more occupations) instruments have higher reliability, and projections for longer PGs suggest that including 20 occupations could measure extensity and counts of contacts in some class groupings with adequate reliability; but other class composition measures and all measures involving socioeconomic standing or prestige scores would require 30 or more. © 2024 Elsevier B.V., All rights reserved.","Egocentric Network Data; Position Generator; Reliability Of Measurement; Social Capital"
"Modeling non-linear effects with neural networks in Relational Event Models","2024","Social Networks","10.1016/j.socnet.2024.05.004","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85195222878&doi=10.1016%2Fj.socnet.2024.05.004&partnerID=40&md5=c6b1fbc3d81bbe3d9d8aa13069da9594","Dynamic networks offer an insight of how relational systems evolve. However, modeling these networks efficiently remains a challenge, primarily due to computational constraints, especially as the number of observed events grows. This paper addresses this issue by introducing the Deep Relational Event Additive Model (DREAM) as a solution to the computational challenges presented by modeling non-linear effects in Relational Event Models (REMs). DREAM relies on Neural Additive Models to model non-linear effects, allowing each effect to be captured by an independent neural network. By strategically trading computational complexity for improved memory management and leveraging the computational capabilities of graphic processor units (GPUs), DREAM efficiently captures complex non-linear relationships within data. This approach demonstrates the capability of DREAM in modeling dynamic networks and scaling to larger networks. Comparisons with traditional REM approaches showcase DREAM superior computational efficiency. The model potential is further demonstrated by an examination of the patent citation network, which contains nearly 8 million nodes and 100 million events. © 2024 Elsevier B.V., All rights reserved.","Large Networks; Non-linear Modeling; Relational Event Model; Social Network Analysis"
"Interaction dynamics in classroom group work","2024","Social Networks","10.1016/j.socnet.2024.05.002","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85195103387&doi=10.1016%2Fj.socnet.2024.05.002&partnerID=40&md5=9a645f44a0bfe98a8b038ff42db7ce9b","Group work in classrooms is employed by teachers across all levels of education. For group work to be effective, all students should participate equally. Why some students engage in interaction and how group size and composition influence interaction dynamics is a research gap. We employed dynamic actor-oriented models on a sample of 145 Czech lower-secondary students in 62 small groups and pooled the results from the groups with a meta-analytical procedure. We found bursty behavior resulting from endogenous structural mechanisms of reciprocity, transitivity, cyclicity, and preferential attachment. Students gave preference to initiating interactions with those they initiated interactions with before and off-task interaction contributed to the development of on-task interaction. Students strongly preferred interactions with friends. Those students who talked a lot during regular whole-classroom lessons and students with high levels of literacy tended to both initiate and receive more interactions in group work, and students similar in these attributes preferred to interact with each other. Group size did not affect preferential attachment tendencies in interaction, but smaller groups made the effect of friendship ties on interactions stronger, and communication group norms shifted with changing group composition. Our study shows the suitability of dynamic actor-oriented models for studying interaction in education and small groups. © 2024 Elsevier B.V., All rights reserved.","Bursty Behavior; Classroom Interaction; Dynam; Dynamic Social Network Analysis; Group Work; Literacy; Student Talk"
"Indicators of the formation of precedent at the International Court of Justice","2024","Social Networks","10.1016/j.socnet.2024.04.001","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85194301356&doi=10.1016%2Fj.socnet.2024.04.001&partnerID=40&md5=fc6a7a85cb06aa3e65264281d13e3352","This study expands upon prior analysis of the case citation network of the International Court of Justice (ICJ) by demonstrating that reverse page-rank outperforms hub and authority score in identifying significant sources of precedent. Application of reverse page-rank reveals that though ICJ decisions that are well grounded in prior cases tend to become more important sources of precedent, this relationship is weak when compared to the US Supreme Court. This tempers past conclusions that the ICJ has become more similar to common law systems but supports a view of the Court as an institution that balances consistency in its application of international law with the statutory limits on using its decisions as sources of such law. In addition, a novel method for constructing agreement networks between judges is leveraged to identify ICJ judges with influential positions. This provides evidence that certain judges may be more indicative of which decisions become important in the future. Though the strength of this influence is also limited, it nevertheless suggests that some ICJ judges may better represent the development of international legal precedent than others. © 2024 Elsevier B.V., All rights reserved.","International Court Of Justice; International Law; Judicial Networks"
"Socio-economic segregation in a population-scale social network","2024","Social Networks","10.1016/j.socnet.2024.02.005","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85190751520&doi=10.1016%2Fj.socnet.2024.02.005&partnerID=40&md5=7c4ecd814c16dfb931a8020ff0aa9cae","We propose a social network-aware approach to study socio-economic segregation. The key question that we address is whether patterns of segregation are more pronounced in social networks than in the common spatial neighborhood-focused manifestations of segregation. We, therefore, conduct a population-scale social network analysis to study socio-economic segregation at a comprehensive and highly granular social network level. For this, we utilize social network data from Statistics Netherlands on 17.2 million registered residents of the Netherlands that are connected through around 1.3 billion ties distributed over five distinct tie types. We take income assortativity as a measure of socio-economic segregation, compare a social network and spatial neighborhood approach, and find that the social network structure exhibits two times as much segregation. As such, this work complements the spatial perspective on segregation in both literature and policymaking. While at a widely used unit of spatial aggregation (e.g., the geographical neighborhood), patterns of socio-economic segregation may appear relatively minimal, they may in fact persist in the underlying social network structure. Furthermore, we discover higher social network segregation in larger cities, shedding a different light on the common view of cities as hubs for diverse socio-economic mixing. A population-scale social network perspective hence offers a way to uncover hitherto “hidden” segregation that extends beyond spatial neighborhoods and infiltrates multiple aspects of human life. © 2024 Elsevier B.V., All rights reserved.","Homophily; Population-scale; Segregation; Social Networks"
"Contingent bridge supervision: New evidence and cautions for network theory","2024","Social Networks","10.1016/j.socnet.2024.03.003","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85189980501&doi=10.1016%2Fj.socnet.2024.03.003&partnerID=40&md5=b7ad677f0ecb89c4e5acb279e888ae87","Bridge supervision occurs when manager and boss operate in separate social worlds, a condition increasingly likely as managers work more often from locations outside the office. The concept of bridge supervision was proposed using evidence from managers balkanized into product and geographic silos. Silos facilitate managers segregated from the boss. We here try to test support for bridge supervision hypotheses in a cohesive population of HR managers, where bridge supervision would be more difficult. Cohesion does limit the evidence of bridge supervision, but we nevertheless confirm the phenomenon's central hypotheses: bridge supervision is associated with role segregation between manager and boss, and manager performance is unaffected. More, by explicitly considering a broader set of network indicators of bridge supervision, we replicate Burt and Wang's (2022) focus on just two: mutual contacts, and manager-exclusive density. We close with key features of bridge supervision now replicated, cautions on how easily the phenomenon can be undetected in a cohesive study population, and implications for future research. © 2024 Elsevier B.V., All rights reserved.","Changing Work Nature; Leadership; Network Theory; Social Capital"
"Towards a general method to classify personal network structures","2024","Social Networks","10.1016/j.socnet.2024.03.004","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85189953443&doi=10.1016%2Fj.socnet.2024.03.004&partnerID=40&md5=257a9d8c1fd2548e43be06cf32268ecc","In this study, we present a method to uncover the fundamental dimensions of structural variability in Personal Networks (PNs) and develop a classification solely based on these structural properties. We address the limitations of previous literature and lay the foundation for a rigorous methodology to construct a Structural Typology of PNs. We test our method with a dataset of nearly 8,000 PNs belonging to high school students. We find that the structural variability of these PNs can be described in terms of six basic dimensions encompassing community and cohesive subgroup structure, as well as levels of cohesion, hierarchy, and centralization. Our method allows us to categorize these PNs into eight types and to interpret them structurally. We assess the robustness and generality of our methodology by comparing with previous results on structural typologies. To encourage its adoption, its improvement by others, and to support future research, we provide a publicly available Python class, enabling researchers to utilize our method and test the universality of our results. © 2024 Elsevier B.V., All rights reserved.","Clustering; Dimensionality Reduction; Personal Networks; Social Networks Analysis; Structural Typology"
"Network portfolio diversity and social innovation: An egocentric approach to cross-sector partnerships","2024","Social Networks","10.1016/j.socnet.2024.03.002","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85188946555&doi=10.1016%2Fj.socnet.2024.03.002&partnerID=40&md5=5f7486395957a1baeafeda0610dcd00f","The culmination of network and organization research suggests diverse network ties bolster innovation. Extending this line of research, this study examines how three distinct dimensions of network portfolio diversity—duration, tie strength, and collaboration type—are related to organizational innovation. Survey, ego network, and expert evaluation data on 258 U.S. social ventures suggest that these different dimensions have differential impact on the novelty of ideas organizations develop to tackle social issues (i.e., social innovation). Specifically, while diversity in relationship duration with nonprofit partners had an inverted U-shaped curvilinear relationship with social innovation, diversity in collaboration type with business partners and diversity in tie strength with government partners each had a U-shaped curvilinear relationship. These results highlight that the relationship between network diversity and organizational innovation is contingent on the network portfolio dimension, as well as the partner sector. This research contributes to theorizing on social and interorganizational networks, cross-sector partnerships, and social innovation. Findings also have implications for organizational leaders as they configure heterogeneous ego network portfolios to boost innovation for social impact. © 2024 Elsevier B.V., All rights reserved.","Cross-sector Partnerships; Ego Network; Interorganizational Network Portfolio; Interorganizational Relationships; Nonprofit Organization; Organizational Innovation; Social Innovation; Social Ventures"
"Assessing the dynamics of PrEP adoption in a national-scale physician network","2024","Social Networks","10.1016/j.socnet.2024.02.001","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85188840529&doi=10.1016%2Fj.socnet.2024.02.001&partnerID=40&md5=b544befaaa6274070579a52793457ddb","This study examines the adoption of a new preventive treatment for HIV called preexposure prophylaxis (PrEP) in a nation-wide network of US physicians. We compare the structure of these networks across nine multi-state census regions, and assess geographic variations in network structure. Within these networks, we measured the adoption threshold associated with physician adoption of PrEP. The low threshold values that we observe are consistent with the hypothesis that slow PrEP adoption is the result of a lack of knowledge and exposure among physicians. Regression results demonstrate the mix of market, epidemiological, and socio/cultural factors that shape adoption thresholds. © 2024 Elsevier B.V., All rights reserved.","Adoption Thresholds; Diffusion Of Innovation; Network Interventions; Physician Influence Networks; Preexposure Prophylaxis (prep); Technology Adoption"
"Not all friends are created equal: Friendship ties across different social contexts in South Korea","2024","Social Networks","10.1016/j.socnet.2024.02.002","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85187692456&doi=10.1016%2Fj.socnet.2024.02.002&partnerID=40&md5=611ac850bc2dfdae5ed24615f37d1877","This study explores variation in composition and strength of close friendship ties across timing and contexts of tie formation. Analyzing South Korean survey data and comparing it with existing U.S. and Korean network data, we find both similarities and differences between friendship and non-kin discussion networks in the two countries. We show that schools are a crucial source of close friendships for Koreans, shaping homophily patterns. Additionally, we uncover substantial variations in tie strength across timings and contexts of tie formation. We discuss the implications of these findings, highlighting the role of social and cultural contexts in shaping personal networks. © 2024 Elsevier B.V., All rights reserved.","Foci Of Activity; Friendship; Homophily; Korea; Tie Formation"
"Streams of interactions: Social connectedness in daily life","2024","Social Networks","10.1016/j.socnet.2024.03.001","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85187533285&doi=10.1016%2Fj.socnet.2024.03.001&partnerID=40&md5=a4d7f7b399c4ca98f1c197efa595ee6b","This study contributes to the social connectedness literature by exploring the range of social interactions that people experience on a daily basis using time diary data. First, we investigate the different types of people whom individuals encounter in everyday life (i.e., family, friends, co-workers, acquaintances, others). Quantifying the degree of this social exposure provides insight into potential sources of support, information, comparison, and control. It further allows us to capture certain types of social connections that are commonly missed in traditional social network questionnaires. Second, we examine how social context fosters interactions between different types of people. Upon analyzing data from the American Time Use Survey, we find that a majority of respondents (69%) engaged in at least one interaction with a non-household member in a 24-hour period. We also found that interactions with different types of people varied according to social context. Interactions with friends, acquaintances, and “others” were significantly more likely to occur in public contexts rather than private or professional contexts. Collectively, our findings highlight the prevalence of social exposure among the American population as well as the important role of social context in making these interactions possible. © 2024 Elsevier B.V., All rights reserved.","Social Connectedness; Social Context; Social Interactions; Time Diary"
"Positive, negative, and ambivalent dyads and triads with family and friends: A personal network study on how they are associated with young adults’ well-being","2024","Social Networks","10.1016/j.socnet.2024.02.004","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85187025921&doi=10.1016%2Fj.socnet.2024.02.004&partnerID=40&md5=2ca1a77659c5e35901067f8392a81bfa","Although negative ties may cause stress and harm well-being, they are also considered fundamental in close and ongoing relationships. This study distinguishes positive, negative, and – when characterized by both valences – ambivalent ties. Analyzing almost 10,000 personal networks from the Swiss CH-X study shows that: (1) ambivalence among family members is more prevalent than among non-family members, (2) ambivalent family dyads or triads are not negatively associated with well-being, and (3) certain balanced family triads are associated with higher well-being and an unbalanced non-family triad is associated with lower well-being. These results suggest that conflicts are not necessarily detrimental to young adults’ well-being. © 2024 Elsevier B.V., All rights reserved.","Ambivalence; Dyads; Family Relationships; Friendships; Negative Ties; Personal Networks; Structural Balance Theory; Triads; Well-being"
