"Title","Year","Source title","DOI","Link","Abstract","Author Keywords"
"How does dividend payout affect corporate social responsibility? A channel analysis","2023","Journal of Financial Stability","10.1016/j.jfs.2023.101165","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85167788061&doi=10.1016%2Fj.jfs.2023.101165&partnerID=40&md5=97a79fd78327bc396ca2a7cdd7425af6","We find that dividend paying firms demonstrate superior corporate social responsibility (CSR) performance in the subsequent year than non-paying firms. This effect can be explained by stakeholder relationship management through CSR, as dividend payout reflects the inherent conflict between shareholders and stakeholders. Specifically, for dividend payers, we find an increase in CSR performance after states adopt constituency statutes which encourage board's attention on stakeholders, supporting a causal inference of the stakeholder relationship management's effect on CSR. The increase in dividend payers’ CSR around the constituency statute adoption is more pronounced when management is friendlier to CSR, which lends further support for the stakeholder relationship management channel. We find no support for the short-termism view of dividends or the notion that CSR is solely an outcome of agency problems within firms. In conclusion, our findings suggest that dividend payout serves as a mechanism for balancing shareholder and stakeholder interests, leading to improved CSR performance among dividend-paying firms. © 2023 Elsevier B.V., All rights reserved.","Corporate Social Responsibility; Dividend Payout; Stakeholder Orientation; Sustainable Finance"
"Bank solvency stress tests with fire sales","2023","Journal of Financial Stability","10.1016/j.jfs.2023.101161","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85167415230&doi=10.1016%2Fj.jfs.2023.101161&partnerID=40&md5=d51f26bcd0b752d2c96bc9f3125817c1","We present a new framework combining current methods of bank solvency stress tests with a model of fire sales. We apply the framework to the stress tests conducted by the European Banking Authority. Fire sales are described by an equilibrium model balancing leverage improvements and drops in security prices. Additional bank losses caused by fire sales are significant and go beyond the trivial fact that with fire sales we will get bigger losses. Ignoring potential fire sales effects may lead to a false sense of resilience by assuming that institutions, which are in fact fragile, are resilient. © 2023 Elsevier B.V., All rights reserved.","Fire Sales; Stress Testing; Systemic Risk"
"Poverty and seeking bank advice: Evidence from a survey experiment","2023","Journal of Financial Stability","10.1016/j.jfs.2023.101156","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85166779673&doi=10.1016%2Fj.jfs.2023.101156&partnerID=40&md5=eb9634a21fa7cafb7f6b323141a85920","Access to banking services for the poorest individuals is key to reducing their vulnerability, but are poor people likely to seek help from bank advisors? This study tests the hypothesis that poor peoples’ financial concerns affect their willingness to seek professional financial advice from banks. A survey experiment is run by performing “hard priming” (a €2000 car repair expense) on a treatment group and “soft priming” (a €200 expense) on a control group. Overall, hard priming triggers higher positive intention to consult a bank advisor. However, poverty sharply and negatively moderates this effect. For respondents below the poverty line, the priming effect is close to significantly negative and becomes such when restricting the sample to individuals who responded before their payday rather than after it. Hard priming also decreases poor people's self-reported trust in banks, and this variable mediates the negative effect on intention to consult a bank advisor. There is no evidence that a lack of financial literacy or actual financial distress influence the priming effects. © 2023 Elsevier B.V., All rights reserved.","Banking Services; Behavioral Economics And Finance; Financial Advisor; Financial Inclusion; Poverty; Salience; Survey Experiment"
"Networks, interconnectedness, and interbank information asymmetry","2023","Journal of Financial Stability","10.1016/j.jfs.2023.101163","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85166623269&doi=10.1016%2Fj.jfs.2023.101163&partnerID=40&md5=a6805a57b22c89e445b1ec2ebc085d6a","We explore interconnectedness in the interbank overnight lending market and propose the liquidity network and the urgent borrower network which capture the urgency to trade. The liquidity network connects the initiating party in a trade to the passive party, while the urgent borrower network connects passive sellers (lenders) to urgent buyers (borrowers). Along with the buyer/seller trading network, we show these networks complement each other, revealing valuable information that improves short-term forecasts of soft and hard information and country-specific yield spreads. Connectivity increases in these networks during raises volatility and boosts volume, revealing the dual nature of interconnectedness—too much interconnectedness may increase systemic risk, but too little may impede market functioning. © 2023 Elsevier B.V., All rights reserved.","Banking Networks; Data Methodology; Interconnectedness; Liquidity; Market Microstructure"
"Deal! Market reactions to the agreement on the EU Covid-19 recovery fund","2023","Journal of Financial Stability","10.1016/j.jfs.2023.101157","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85166560397&doi=10.1016%2Fj.jfs.2023.101157&partnerID=40&md5=1d5aff8db4e4f8d7ce19395c81d01424","In response to the Covid-19 crisis, EU leaders agreed on the creation of a €750bn recovery fund (the Next Generation EU, NGEU). We investigate the short-term impact of this landmark deal on bank stocks, sovereign credit default swaps (CDS) and bank CDS. First, we find that stock market investors firmly welcomed the agreement as we find sizeable positive abnormal returns in bank stocks as a response to the NGEU proposal by the European Commission. Spreads on sovereign and bank CDS significantly declined, with more pronounced movements for heavily indebted countries and those that strongly advocated the creation of the recovery fund and for the banks located in these economies. Second, we show that banks’ sovereign exposures towards other European countries, especially those with weaker financial conditions and limited fiscal capacity, play a key role in driving the strength of the stock market reaction. Overall, financial markets responded positively to the credibility of the NGEU policy as an extraordinary common effort to support the post-Covid-19 recovery and enhance economic growth in the region. © 2023 Elsevier B.V., All rights reserved.","Cds Market; Covid-19 Crisis; Event Study; Ngeu; Stock Market"
"Bank resolution mechanisms revisited: Towards a new era of restructuring","2023","Journal of Financial Stability","10.1016/j.jfs.2023.101158","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85166031189&doi=10.1016%2Fj.jfs.2023.101158&partnerID=40&md5=84d1b4354745d1adb12155d343c1a80e","Government interventions as a solution to systemic banking crises continue to receive wide criticism. The new regulatory frameworks advocate banks’ bail-ins and resolutions that do not require governments’ involvement. However, as the recent events with Credit Suisse and Silicon Valley Bank show, the government still plays an active role in rescuing and resolving the bank's problems. We use the financial stability model of Goodhart et al.’s (2005, 2006a) to analyze the effects of various bank policy interventions on banks’ performance during the crisis rescue phase. We then explore whether those interventions work effectively in facilitating bank recovery and whether they reduce systemic risk in the long run. We use a unique granular bank-level dataset from 22 advanced economies covering the 1992–2017 period. We find that bank recapitalization without debt resolution measures does not resolve bank distress. The empirical results document that “bad-bank” resolution is positively correlated with a bank's recovery as well as lower systemic risk. Those findings contribute to the ongoing debate on the optimal bank resolution architecture during systemic events. © 2023 Elsevier B.V., All rights reserved.","Bailout; Bank Default; Bank Resolution Mechanism; Financial Contagion; Financial Crisis"
"Corporate social responsibility misconduct and formation of board interlocks","2023","Journal of Financial Stability","10.1016/j.jfs.2023.101162","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85165561019&doi=10.1016%2Fj.jfs.2023.101162&partnerID=40&md5=0bdfee5b90317f2775267aafa4484e10","Corporate social responsibility (CSR) misconduct often negatively impacts firms and damages their reputation. Using data on U.S. listed firms from 2002 to 2018, we demonstrate that firms are more likely to establish board interlocks with firms that have better CSR performance after a CSR-related violation than with other firms. Furthermore, this relationship is more pronounced in violating firms that have a greater incentive to maintain their reputation than in other firms. We also find that the capital market and the media react positively to board interlock announcements by violating firms. However, we find no improvement in future CSR performance or a reduced likelihood of future CSR misconduct after the formation of such board interlocks. Altogether, our findings suggest that establishing board interlocks with firms that have better CSR performance is an effective signaling strategy for reputation management for firms engaging in CSR misconduct. © 2023 Elsevier B.V., All rights reserved.","Board Interlocks; Corporate Social Responsibility; Reputation; Violations"
"Optimal monetary policy under bounded rationality","2023","Journal of Financial Stability","10.1016/j.jfs.2023.101151","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85165556493&doi=10.1016%2Fj.jfs.2023.101151&partnerID=40&md5=11b46028be2fabb67f7738f4c6144ab0","We develop a behavioral New Keynesian model to analyze optimal monetary policy with heterogeneously myopic households and firms. Five key results are derived. First, our model reflects coherent microeconomic and aggregate myopia due to the consistent transition from subjective to objective expectations. Second, the optimal monetary policy entails implementing inflation targeting in a framework where myopia distorts agents’ inflation expectations. Third, price level targeting emerges as the optimal policy under output gap, revenue, or interest rate myopia. Under price level targeting, rational inflation expectations are a minimal condition for optimality under bounded rationality. Fourth, bounded rationality is not necessarily welfare-decreasing and is even associated with welfare gains for extreme cognitive discounting. Finally, our empirical results point to the behavioral model's superiority over the rational model. © 2023 Elsevier B.V., All rights reserved.","Behavioral Macroeconomics; Central Bank Policy; Cognitive Discounting; Heterogeneous Expectations; Optimal Simple Rules"
"Why are BHCs organized as parent-subsidiaries? How do they grow in value?","2023","Journal of Financial Stability","10.1016/j.jfs.2023.101155","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85165322681&doi=10.1016%2Fj.jfs.2023.101155&partnerID=40&md5=eaf2611ddfe067964ad8b718d3d40e8a","We rationalize the organization of US banking groups into a holding company with subsidiaries – instead of branches or stand-alone units – subject to regulatory provisions of the ”source-of strength” type. We show that their value increases with debt diversity among affiliates and with complexity, as measured by the number of subsidiaries. Regulatory interventions that are aimed at ring fencing reduce (increase) the shareholder value, whenever the Governmental leniency to bailout is low (high). Branches become more valuable when there is no full commitment to internal rescue and Government bailout occurs with certainty. © 2023 Elsevier B.V., All rights reserved.","Bailouts; Bank Internal Rescue; Banking Complexity; Branches; Default Costs; Leverage; Parent-subsidiaries; Ring Fencing; Us Bhcs"
"Hastily announced: Mergers and acquisitions with pledging shareholders","2023","Journal of Financial Stability","10.1016/j.jfs.2023.101159","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85165316669&doi=10.1016%2Fj.jfs.2023.101159&partnerID=40&md5=5b1aeeef8e16d9fe6943de7fd02cd4b9","This study examines how controlling shareholders’ pledging behavior influences firms’ acquisition decisions. Employing a sample of Chinese listed firms from 2010 to 2018, we find that firms with pledging controlling shareholders are more likely to announce merger and acquisition (M&A) deals than firms with non-pledging shareholders. The positive relationship between share pledging and M&A announcements is more pronounced when the margin call pressure is higher. We show that the link between share pledging and M&As is best explained by the controlling shareholders’ fear of losing control, and is unlikely due to shareholder expropriation or optimism. Further analyses indicate that pledge-related acquisitions are associated with a lower success rate, longer trading suspension periods, and smaller (yet positive) market returns. © 2023 Elsevier B.V., All rights reserved.","Controlling Shareholders; Margin Call Pressure; Mergers And Acquisitions; Stock Pledging"
"Top executive gender, corporate culture, and the value of corporate cash holdings","2023","Journal of Financial Stability","10.1016/j.jfs.2023.101154","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85165016676&doi=10.1016%2Fj.jfs.2023.101154&partnerID=40&md5=d089b795ce048d2e5c686ad2817645f5","We document that firms run by female executives are associated with a significantly greater value for their cash holdings. In these firms, the marginal value of one dollar is $1.39, while the comparable value is $0.90 for male managed firms. Further, the marginal value of cash holdings for firms run by female CEOs (CFOs) is $1.56 ($1.47) compared to $0.94 ($0.91) for firms with male CEOs (CFOs). The significant difference in the value of cash holdings may be attributed to the gender-based female executives’ traits that permeate a myriad of corporate decisions with superior outcomes that cumulatively manifest in the market assigning a higher value to cash holdings by these firms. The effect is more pronounced in firms with any of the following characteristics: financially unconstrained, cash distributing, weak governance, low institutional investors’ monitoring, and low audit quality. Adding another new dimension to the literature, we show that corporate culture is a potential determinant of the value of cash holdings. Specifically, we document that female led firms are associated with a more salubrious corporate environment manifesting in a greater value assigned to corporate cash holdings. Our results are robust to a battery of robustness tests. © 2023 Elsevier B.V., All rights reserved.","Corporate Culture; Gender-based Decision Making; Top Executive Gender; Value Of Corporate Cash Holdings"
"Global capital flows and the role of macroprudential policy","2023","Journal of Financial Stability","10.1016/j.jfs.2023.101137","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85164669683&doi=10.1016%2Fj.jfs.2023.101137&partnerID=40&md5=aa7d33adc106c14121bfb0cbf6c84627","Can countercyclical bank capital buffers reduce the negative effects of global liquidity shocks? We use the Lehman Brothers bankruptcy as a natural experiment to document the role of the banking system as a transmission channel of global financial disturbances to the real economy. Using central bank administrative data, our results suggest that in the aftermath of the Lehman collapse the banking channel is responsible for 1.44% of the aggregate drop in investment and 0.58% of the drop in aggregate employment. In order to evaluate the effectiveness of counter-cyclical macroprudential policies, we model an open-economy with a banking sector. We compare the drop in actual GDP during the 2008 financial crisis against the counterfactual GDP had Basel III style counter-cyclical capital buffers (CCyB) been in place. We find that the GDP drop in the counterfactual scenario would have been 6 p.p. lower than in the data. We also demonstrate the beneficial effects of the CCyB in mitigating tail risk (GDP at Risk). We show that, over a 3–5 year horizon, the GDP distribution with an operational CCyB would have a higher mean and a much thinner left tail when compared to an economy without a CCyB. © 2023 Elsevier B.V., All rights reserved.","Capital Flows; Capital Requirements; Growth At Risk; Macroprudential Regulation"
"Fiscal support and banks’ loan loss provisions during the COVID-19 crisis","2023","Journal of Financial Stability","10.1016/j.jfs.2023.101150","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85164353968&doi=10.1016%2Fj.jfs.2023.101150&partnerID=40&md5=1a3fbc32113d331f947d5ff392ab3b42","We study the effect of governments’ fiscal support on banks’ loan loss provisioning during the COVID-19 pandemic. In addition, we decompose fiscal support into direct support and liquidity support to examine the effect of different types of support measures on banks’ loan loss provisioning. Direct support generally refers to cash transfers, tax reliefs, and tax deferrals, while liquidity support generally refers to government-backed loans and equity injections. We find that direct support reduced banks’ loan portfolio risk whereas liquidity support did not. Moreover, we find the effect goes beyond a macroeconomic stabilization effect, suggesting that direct support directly contributed to mitigating banks’ loan portfolio risk during the pandemic. Our results are robust to controlling for other policy interventions, alternative model specifications, and an instrumental variable approach. We further discuss the policy implications of our analysis. © 2023 Elsevier B.V., All rights reserved.","Banks; Covid-19; Crisis; Fiscal Support; Loan Loss Provisions"
"Bank credit, inflation, and default risks over an infinite horizon","2023","Journal of Financial Stability","10.1016/j.jfs.2023.101131","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85164027789&doi=10.1016%2Fj.jfs.2023.101131&partnerID=40&md5=e56ac0c1f8ec4eb45b9151752ebca2be","The financial intermediation wedge of the banking sector used to co-move positively with the federal funds rate, but the post-GFC era saw a disconnect between them. We develop a flexible price dynamic general equilibrium with banks’ liquidity creation to offer an explanation. In a corridor system, the financial wedge and policy rate are shown to co-move, and the pass-through of monetary policy onto both inflation and output obtains. However, the post-GFC floor system obviates the need for the financial wedge to cover the cost of obtaining reserves, so the wedge and the policy rate indeed disconnect in equilibrium; furthermore, we show that the disconnect obstructs monetary expansions from generating inflation. In this environment, tightening bank capital requirement leads to disinflationary pressure. Money-financed fiscal expansions that subsidise non-bank sectors’ borrowing costs improve output and reduce default risks but increase inflation. The model uses banks’ liquidity creation via credit extension to provide a rationale for both the pre-pandemic disinflation and the post-pandemic inflation. The results hold both on the dynamic paths and in the steady state, and the role of money enlarges the Taylor rule determinacy region. © 2023 Elsevier B.V., All rights reserved.","Corporate Default; Financial Intermediation Wedge; Inside Money Deposits; Liquidity Creation; Long-run Non-neutrality; Money-financing; Reserve Management"
"How effective are bad bank resolutions? New evidence from Europe","2023","Journal of Financial Stability","10.1016/j.jfs.2023.101153","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85163798989&doi=10.1016%2Fj.jfs.2023.101153&partnerID=40&md5=890616d19e9fffa6dc13793d5667d69d","The paper studies the effectiveness of bank resolutions using a comprehensive database on banks headquartered in 18 European countries over the period 2000–19. By means of difference-in-differences methodology, we find that impaired asset segregations – otherwise known as bad banks – have been more effective than state-funded recapitalisations of distressed banks. While recapitalised banks seem to have used the injected funds mainly to clean up their balance sheets by reducing problem loans and cutting down on lending, banks that segregated assets increased progressively their lending after the creation of the bad bank. For both types of banking crisis interventions, we find a significant ex-post reduction in the cost of bank funding and shift towards deposit funding. © 2023 Elsevier B.V., All rights reserved.","Bad Banks; Lending; Non-performing Loans; Recapitalisations; Rescue Packages; Resolutions"
"Promoting financial stability of oil producers: Operational vs. financial hedging","2023","Journal of Financial Stability","10.1016/j.jfs.2023.101152","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85162982714&doi=10.1016%2Fj.jfs.2023.101152&partnerID=40&md5=d1735df476eaecfad6b2f36dd94bf772","This paper investigates the effects of operational hedging on commodity price risks. It explores a novel type of operational hedging, i.e., the natural operational hedge position between upstream crude oil production and downstream activities in the supply chain. Using hand-collected data from 293 unique oil-producing firms, we find that operational hedging is sufficiently effective in reducing firms’ exposure to oil-price risk. We also find an inverse relationship between operational and financial hedging, suggesting that they can substitute for each other. © 2023 Elsevier B.V., All rights reserved.","Financial Hedging; Oil Producer; Operational Hedging; Risk Management"
"Do sovereign-bond issuers learn from peers?","2023","Journal of Financial Stability","10.1016/j.jfs.2023.101143","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85162092068&doi=10.1016%2Fj.jfs.2023.101143&partnerID=40&md5=47885834940d3e227a5038eb6ec2368c","This paper investigates the information spillover and learning by observing among countries in the sovereign debt markets. We find that the coupon rate of a bond offering by a borrower-country is positively associated with the average coupon rate of bonds issued by peer countries during the previous three-month period and this is significant among economically similar peers. Our results are stronger among investment-grade than speculative-grade ranked countries, and they are also more significant among countries without an IMF program than those under IMF program. We, however, fail to find evidence of learning among neighboring countries or those with a common language. Our findings suggest that although learning from peers is affected by borrower-countries’ quality, sovereign bond markets learn information from their economically-similar peers, which could ensure greater price stability. © 2023 Elsevier B.V., All rights reserved.","Information Spillover; Learning; Peers; Sovereign Bond; Yields"
"Bank risk-taking in emerging economies: Empirical evidence and theory","2023","Journal of Financial Stability","10.1016/j.jfs.2023.101136","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85161883456&doi=10.1016%2Fj.jfs.2023.101136&partnerID=40&md5=41512d2661622fb77485e48b0d6f39a1","This article empirically studies the impact of foreign shocks on bank risk-taking in emerging economies. We use a country panel model for the 2001–2017 period. Using several measures of bank risk-taking, financial openness and foreign debt participation, we find if anything that the lower the financial openness in an economy, the higher the likelihood that the foreign monetary policy rate increases bank risk-taking and that the foreign debt participation reduces bank risk-taking. To provide an intuition of these results, we develop a simple small open economy model with banks facing foreign borrowing limits and taking excessive risk. The novel result is that, when the foreign borrowing limit binds, a lower foreign interest rate reduces excessive bank risk-taking. Since the foreign borrowing limit binds, the lower foreign rate does not boost bank credit but reduces bank default probability, which diminishes bank incentives to take excessive risk. Similarly, greater access to the international credit markets reduces excessive bank risk-taking. © 2023 Elsevier B.V., All rights reserved.","Bank Default Probability; Bank Risk-taking; Foreign Borrowing; Monetary Policy"
